objectID,title,artistDisplayName,artistNationality,artistDisplayBio,objectDate,objectBeginDate,objectEndDate,department,classification,medium,culture,country,region,repository,objectURL,period,group,clean_title,title_length,happiness_score
269409,The White House,James Craig Annan,"British, Scottish","British, Hamilton, South Lanarkshire, Scotland 1864–1946",ca. 1910,1908,1912,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269409,1900-1950,European,the white house,3,5.866666666666667
269412,The Etching Printer,James Craig Annan,"British, Scottish","British, Hamilton, South Lanarkshire, Scotland 1864–1946",1902,1902,1902,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269412,1900-1950,European,the etching printer,3,5.300000000000001
269414,Mrs. C. of Philadelphia,James Craig Annan,"British, Scottish","British, Hamilton, South Lanarkshire, Scotland 1864–1946",1906,1906,1906,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269414,1900-1950,European,mrs c of philadelphia,4,5.31
269463,Richmond Yorks,James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269463,1900-1950,European,richmond yorks,2,5.46
269464,Haslick Castle,James A. Sinclair,British,British,1924,1924,1924,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269464,1900-1950,European,haslick castle,2,6.34
269465,"Water Carriers, Udaipur",James A. Sinclair,British,British,1937,1937,1937,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269465,1900-1950,European,water carriers udaipur,3,6.7
269466,"Abbas Square, Khartoum",James A. Sinclair,British,British,1930,1930,1930,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269466,1900-1950,European,abbas square khartoum,3,5.48
269467,St. Martin-in-the-Fields,James A. Sinclair,British,British,1934,1934,1934,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269467,1900-1950,European,st martin in the fields,5,4.88
269468,London River - The Surrey Side,James A. Sinclair,British,British,1932,1932,1932,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269468,1900-1950,European,london river the surrey side,5,5.8100000000000005
269469,"Bab Zurveila, Cairo",James A. Sinclair,British,British,ca. 1930,1928,1932,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269469,1900-1950,European,bab zurveila cairo,3,
269471,Elizabeth Belbete Bellsely (?),Bertram Park,British,British,1919,1919,1919,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269471,1900-1950,European,elizabeth belbete bellsely,3,6.14
269472,"Deir el Bahari, Egypt",Lord Carnarvon,British,"British, 1866–1923",1914,1914,1914,Photographs,Photographs,Gum bichromate over platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269472,1900-1950,European,deir el bahari egypt,4,5.529999999999999
269473,"Dier el Bahari, Egypt",Lord Carnarvon,British,"British, 1866–1923",1914,1914,1914,Photographs,Photographs,Gum bichromate over platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269473,1900-1950,European,dier el bahari egypt,4,5.529999999999999
269474,The Way of Remembrance,James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269474,1900-1950,European,the way of remembrance,4,5.053333333333334
269475,"The Cathedral, Nancy",James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269475,1900-1950,European,the cathedral nancy,3,5.506666666666668
269476,The Fountain at Orange,James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269476,1900-1950,European,the fountain at orange,4,5.775
269477,"Sunlight and Shadow, Aswan",James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269477,1900-1950,European,sunlight and shadow aswan,4,6.006666666666667
269478,Riva,James A. Sinclair,British,British,1930s,1930,1939,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269478,1900-1950,European,riva,1,
269479,"The Washing Place, Vence",James A. Sinclair,British,British,1935,1935,1935,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269479,1900-1950,European,the washing place vence,4,5.28
269480,"The Weald of Kent, from the Pilgrim's Way",James A. Sinclair,British,British,1931,1931,1931,Photographs,Photographs,Photogravure,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269480,1900-1950,European,the weald of kent from the pilgrim s way,9,5.0566666666666675
269481,"VE Day, Trinity Churchyard, New York",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1945,1945,1945,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269481,1900-1950,European,ve day trinity churchyard new york,6,5.9399999999999995
269494,Italian Hill Town,Alexander Keighley,British,"British, 1861–1947",1890s–1900s,1890,1909,Photographs,Photographs,Carbon print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269494,1900-1950,European,italian hill town,3,6.113333333333333
269495,The Expected Guest,Alexander Keighley,British,"British, 1861–1947",1890s–1900s,1890,1909,Photographs,Photographs,Carbon print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269495,1900-1950,European,the expected guest,3,5.746666666666667
269873,20 Photographs by Eugène Atget (1856–1927),Eugène Atget,French,"French, Libourne 1857–1927 Paris",1950s,1950,1959,Photographs,Portfolios,Gelatin silver prints from glass negatives,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269873,1900-1950,European,photographs by eug ne atget,5,5.92
269874,St. Cloud,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1915–19, printed 1956",1915,1919,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269874,1900-1950,European,st cloud,2,5.25
269875,Maison Close,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1921, printed 1956",1921,1921,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269875,1900-1950,European,maison close,2,4.94
269876,Bar de Cabaret,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1900–1911, printed 1956",1900,1911,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269876,1900-1950,European,bar de cabaret,3,5.32
269877,Street Paver,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1899–1900, printed 1956",1899,1900,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269877,1900-1950,European,street paver,2,5.44
269878,"Cour, rue de Valence",Eugène Atget,French,"French, Libourne 1857–1927 Paris","1922, printed 1956",1922,1922,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269878,1900-1950,European,cour rue de valence,4,4.82
269879,Ragpickers' Hut,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1910, printed 1956",1910,1910,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269879,1900-1950,European,ragpickers hut,2,5.04
269880,Mannequin,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1926–27, printed 1956",1926,1927,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269880,1900-1950,European,mannequin,1,
269882,"Boucherie, Rue Christine",Eugène Atget,French,"French, Libourne 1857–1927 Paris","1920s, printed 1956",1900,1929,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269882,1900-1950,European,boucherie rue christine,3,5.5
269884,Environs of Paris,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1920s, printed 1956",1920,1929,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269884,1900-1950,European,environs of paris,3,5.9
269885,Nenuphars,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1890s–1920s, printed 1956",1890,1929,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269885,1900-1950,European,nenuphars,1,
269886,Masque Antique,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1890s–1920s, printed 1956",1890,1929,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269886,1900-1950,European,masque antique,2,
269887,Men's Fashions,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1925, printed 1956",1925,1925,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269887,1900-1950,European,men s fashions,3,5.8
269888,Eclipse,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1911, printed 1956",1911,1911,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269888,1900-1950,European,eclipse,1,
269889,Paris Interior,Eugène Atget,French,"French, Libourne 1857–1927 Paris","ca. 1910, printed 1956",1908,1912,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269889,1900-1950,European,paris interior,2,6.33
269890,Pompe Funebre (1e Classe),Eugène Atget,French,"French, Libourne 1857–1927 Paris","1910, printed 1956",1910,1910,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269890,1900-1950,European,pompe funebre e classe,4,
269891,Carrousel,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1923, printed 1956",1923,1923,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269891,1900-1950,European,carrousel,1,
269892,Marchand Abat-Jours,Eugène Atget,French,"French, Libourne 1857–1927 Paris","1899–1900, printed 1956",1899,1900,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269892,1900-1950,European,marchand abat jours,3,
269893,"Rue St. Rustique, Montmartre",Eugène Atget,French,"French, Libourne 1857–1927 Paris","1922, printed 1956",1922,1922,Photographs,Photographs,Gelatin silver print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269893,1900-1950,European,rue st rustique montmartre,4,4.88
269932,Leon Bakst,Emil Hoppé,German,"German, 1878–1972",1913,1913,1913,Photographs,Photographs,Gum bichromate over platinum print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269932,1900-1950,European,leon bakst,2,5.16
269937,[Man and Two Youths in Grecian Costume in a Garden],Wilhelm von Gloeden,"Italian, born Germany","Italian (born Germany), 1886–1931",1900s,1900,1909,Photographs,Photographs,Albumen silver print from glass negative with applied color,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269937,1900-1950,European,man and two youths in grecian costume in a garden,10,5.78
269940,Henry Miller,Arnold Genthe,"American, born Germany","American (born Germany), Berlin 1869–1942 New Milford, Connecticut",1910s,1910,1919,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269940,1900-1950,European,henry miller,2,5.25
269941,[Hands Holding Carved Jade],Arnold Genthe,"American, born Germany","American (born Germany), Berlin 1869–1942 New Milford, Connecticut",1930s,1930,1939,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269941,1900-1950,European,hands holding carved jade,4,5.673333333333333
269942,"Aitken Modelling Joe Bromley in the Bohemian Club, San Francisco",Arnold Genthe,"American, born Germany","American (born Germany), Berlin 1869–1942 New Milford, Connecticut",1898–1900,1898,1900,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269942,1900-1950,European,aitken modelling joe bromley in the bohemian club san francisco,10,5.363333333333333
269943,Dancer,Arnold Genthe,"American, born Germany","American (born Germany), Berlin 1869–1942 New Milford, Connecticut",1920s,1920,1929,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269943,1900-1950,European,dancer,1,6.86
269944,Fountain of Earth by Robert Aitken,Arnold Genthe,"American, born Germany","American (born Germany), Berlin 1869–1942 New Milford, Connecticut",1915,1915,1915,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269944,1900-1950,European,fountain of earth by robert aitken,6,5.668000000000001
